Rodney,115,2020-5,6/15/2020,5580,12,100,9.2,POINT (-59.75 -42.75)
Rodney,115,2020-5,6/16/2020,2040,12,100,10.4,POINT (-60.25 -42.75)
Rodney,115,2020-5,6/17/2020,3390,12,100,11.1,POINT (-60.25 -42.75)
Rodney,115,2020-5,6/18/2020,23350,12,100,11.5,POINT (-59.25 -41.75)
Rodney,115,2020-5,6/19/2020,38130,12,100,11.5,POINT (-59.25 -41.75)
Rodney,115,2020-5,6/20/2020,29780,12,100,11.4,POINT (-59.25 -41.75)
Rodney,115,2020-5,6/21/2020,21790,12,100,11,POINT (-59.25 -41.75)
Rodney,115,2020-5,6/22/2020,20410,12,100,11.2,POINT (-59.25 -41.75)
Rodney,115,2020-5,6/25/2020,23330,12,100,10.3,POINT (-59.25 -41.75)
Rodney,115,2020-5,6/26/2020,8120,12,100,10.9,POINT (-59.25 -41.75)
Rodney,115,2020-5,6/27/2020,2530,12,100,10.6,POINT (-59.25 -41.25)
